19.203   0.128086   3.33801   -1.33689
11.3811   0.0679079   1.53826   -3.86703
10.5081   0.00402672   2.33838   2.27404
12.2614   0.00615778   2.68789   1.87784
13.5358   0.0195579   1.82709   -1.25921
15.1163   0.415317   2.30816   -3.55452
13.0992   0.0222187   2.78564   0.662225
13.8102   0.0178699   4.59031   0.510844
16.3884   0.0221178   2.26004   -0.212242
11.1084   0.109433   4.4443   -1.83151
11.2973   0.0117732   3.87052   0.80413
10.2315   0.0110979   2.47155   1.0132
13.5251   0.00447976   3.14885   2.23357
11.2147   0.00317985   2.6529   2.47323
10.6497   0.0325592   2.35471   -0.405683
13.323   0.141173   3.16499   -1.68984
14.7998   0.300936   3.24822   -2.52309
12.5533   0.0211223   4.24817   0.329217
19.0003   0.19473   3.145   -2.9919
10.4243   0.0103972   2.21718   1.24755
11.1563   0.0702727   2.41577   -1.15886
15.704   0.0151609   3.71819   0.820426
13.8489   0.0209749   3.63213   0.601353
11.645   0.0626763   3.63522   -1.5289
15.9445   0.00895803   2.07825   -0.324617
13.6131   0.109501   2.55145   -1.21844
16.1648   0.00305906   1.02095   0.323853
15.4145   0.00508507   4.14396   1.4225
12.64   0.0060637   1.60193   1.90507
12.9729   0.0236266   2.12888   -3.32236
12.5641   0.427544   3.01956   -2.38508
11.933   0.00390755   1.86114   -3.54807
10.8691   0.00204773   1.99387   -0.0636001
15.7222   0.0738901   3.27784   -0.622119
18.396   0.0443914   5.07695   -0.301708
10.7493   0.00617347   1.30737   2.00093
12.7775   0.0218996   2.72267   0.672167
14.3406   0.261998   3.82575   -2.00093
12.226   0.0450122   4.18719   -0.661422
14.7329   0.00388193   2.90739   2.14825
14.4874   0.0756304   2.54873   -0.537014
16.0841   0.0300919   5.49524   -0.659191
19.1904   0.00889078   1.78588   -2.1969
10.9574   0.00286481   4.37422   1.83002
10.3575   0.121709   4.49918   -2.45539
13.5312   0.00718125   4.72295   0.27907
11.579   0.08213   2.72573   -1.11889
11.117   0.429966   2.128   -3.12761
13.2173   0.00307621   3.23629   2.11288
11.0625   0.00428982   2.49892   0.960031
13.6398   0.0109039   3.07275   0.860275
10.2083   0.0384456   3.62146   -0.452
10.8018   0.0707321   2.9652   -1.04196
10.0363   0.00210466   1.2951   1.86232
13.6301   0.656231   3.50086   -3.02672
19.9584   0.0962784   4.19718   -1.02047
19.5597   0.0338057   4.83685   0.174647
13.3393   0.135818   3.45113   -1.77603
14.0608   0.0212093   2.81436   0.834108
12.6586   0.00957852   2.37955   0.577129
14.2988   0.0361196   1.60878   -1.79245
10.5665   0.188587   3.29872   -1.93602
18.9641   0.0386776   3.94848   0.0897564
10.2341   0.00944485   4.25345   0.870135
12.5395   0.38435   3.43303   -2.44408
16.8501   0.00269654   1.83931   3.60151
12.1673   0.479659   3.04421   -2.57537
11.0083   0.0554462   3.63201   -0.742074
15.7336   0.0165227   2.99966   0.11063
15.8598   0.00219669   1.5671   3.12093
18.3511   0.0263703   4.94491   0.382415
10.6609   0.00393218   1.31219   1.79148
14.154   0.0589431   3.36733   -0.863231
14.6128   0.0144353   3.10026   -1.18772
13.461   0.00703189   2.42522   2.01222
19.8775   0.0162572   4.78685   0.844462
10.345   0.0211021   4.73639   -0.039448
11.9738   0.00762007   5.65393   0.938226
19.0401   0.00309865   1.4724   3.10466
10.7548   0.0705145   3.12157   -1.30268
14.0576   0.0101196   4.20746   -0.403504
13.4132   0.00376375   2.8163   2.46264
16.3021   0.00569826   1.48398   1.72929
16.6637   0.0112661   2.72911   1.49389
12.2868   0.007999   4.11935   1.11233
10.2228   0.0452023   2.58214   -0.6969
16.5233   0.0056272   3.44814   1.76712
15.8481   0.027205   2.09889   -1.20765
13.1802   0.0260474   2.23006   0.540829
10.523   0.364593   2.23463   -2.09683
10.9843   0.00738931   6.43421   0.449354
12.4354   0.107827   2.45827   -0.811359
10.5863   0.24367   2.98322   -3.36463
14.2866   0.00484256   1.80923   2.48167
11.8586   0.00494553   2.24917   1.77369
11.4533   0.0168404   1.40054   0.061341
16.7875   0.0850796   2.40442   -0.416178
15.7142   0.0195023   3.67486   0.731765
17.2898   0.126654   4.8297   -1.3393
15.8266   0.0283309   4.01166   0.33281
15.9569   0.00632156   3.35934   2.01601
14.5345   0.00416498   1.38187   2.95184
14.4283   0.0496339   1.85406   0.277362
18.2824   0.00242121   1.00155   -4.3081
17.4465   0.154729   3.10519   -1.22992
12.1273   0.148778   2.29658   -2.07253
15.4583   0.00821268   2.1482   2.1803
10.6501   0.00493637   2.53792   2.06024
11.5678   0.0138386   4.33526   0.436222
18.3465   0.316329   3.81991   -1.96692
19.3304   0.00993311   3.07848   1.82359
11.7409   0.00525928   2.44189   2.03811
11.8507   0.0689545   2.44482   -0.95276
11.0844   0.18075   2.4173   -2.03605
11.6821   0.0968673   3.97409   -1.31249
13.9931   0.0751383   3.92945   -1.40322
13.0106   0.017468   3.48597   0.679673
14.5389   0.00358516   1.17219   0.335256
10.3394   0.145226   2.23958   -1.31478
13.6169   0.0496973   2.80757   -0.3765
13.124   0.11967   4.18707   -1.55506
11.6751   0.0224022   2.97479   0.459722
14.8842   0.238962   3.64645   -2.18388
12.0768   0.0471377   2.31606   -0.32651
11.7956   0.00435605   2.43262   2.07156
16.103   0.00388546   3.74908   1.81614
14.4181   0.161719   3.03173   -1.46012
15.0266   0.124208   3.00007   -1.58714
11.9371   0.0043104   4.50074   1.64998
12.7348   0.32619   2.97776   -2.40962
16.2435   0.243583   4.04396   -1.83938
16.0925   0.0266266   2.50958   -0.385629
10.2629   0.0302945   3.69079   -0.160336
11.5818   0.0942655   1.67685   -1.19893
19.3691   0.0117865   3.84938   1.44969
17.3633   0.00911021   3.82456   1.54594
12.4285   0.00415748   2.68664   0.124383
13.7645   0.145227   3.19205   -1.25347
13.5771   0.00552687   2.71206   1.83498
17.1622   0.0467109   3.85528   -0.24978
16.7933   0.0223247   3.08067   0.664552
11.6059   0.349817   3.39293   -2.82189
10.0989   0.00857216   3.52265   1.23881
10.2229   0.00293302   2.82721   2.43932
19.0498   0.0201425   3.48752   0.681862
11.6648   0.00144027   4.79979   -1.53129
13.3946   0.0490846   3.33844   -0.333597
14.7428   0.00671238   3.87821   1.22949
17.8792   0.0905898   4.89873   -1.03212
10.9663   0.312432   3.66066   -2.57034
19.312   0.0939691   2.30508   -0.419169
12.0544   0.0164875   4.25403   -0.395497
10.2013   0.0129753   3.68659   0.620653
18.932   0.00233839   3.21664   0.47431
11.5635   0.0024808   3.09508   2.48849
14.3234   0.437053   3.50993   -2.77267
12.5624   0.00847585   2.01465   1.16354
15.754   0.00487128   3.19277   2.23729
10.3872   0.057732   3.24702   -0.494524
12.7481   0.125705   3.19747   -1.43087
14.352   0.00177956   13.4676   0.227928
19.1761   0.00668776   3.65502   1.9999
13.2575   0.390741   2.44509   -3.38485
13.7526   0.00520101   3.46274   1.98912
11.611   0.107982   3.84823   -1.40015
11.8257   0.00241601   3.92562   2.56543
13.4406   0.0841812   2.30319   -0.486892
18.864   0.0433606   3.15722   0.101765
13.9341   0.0307145   3.61359   -0.263574
11.1102   0.286972   3.11521   -2.4375
13.96   0.0292   6.51751   -0.543408
11.5491   0.0155373   2.89415   0.836191
16.1363   0.0608223   3.28095   -0.632998
18.9373   0.00820335   1.23861   -0.543241
11.616   0.00574419   2.14352   1.93704
18.6003   0.00678309   2.77654   0.590961
14.6251   0.0375062   3.16144   -1.03131
15.7408   0.163286   2.06864   -2.81635
11.8979   0.00854202   2.13415   1.63145
12.1063   0.0115034   2.63657   1.31175
13.8061   0.00525131   4.0346   1.28029
14.6903   0.0290537   5.65097   -0.291388
16.7143   0.00643846   3.11812   -2.59152
19.7944   0.135028   3.02499   -0.89638
16.1379   0.41409   3.74922   -2.69155
11.5633   0.00746924   3.61759   1.38581
12.9412   0.115084   2.60421   -1.10551
10.8448   0.117212   2.32037   -1.52374
14.8865   0.00608764   5.254   1.46535
10.2746   0.00279216   1.63113   0.0945787
10.0718   0.00245632   3.52127   2.36791
18.3181   0.0876974   4.05837   -1.53882
10.3689   0.0053042   3.0586   1.79621
14.9368   0.349601   4.23879   -2.53349
10.5141   0.340665   3.63426   -2.77311
10.1107   0.00647509   2.05689   1.81672
11.2492   0.157658   1.13823   -4.12893
19.2732   0.00507631   3.16316   2.2904
10.1324   0.0140787   5.97937   -0.233498
10.7609   0.00426689   1.38427   1.98791
10.3293   0.038538   3.50071   -0.342279
17.1731   0.014324   4.05737   0.610254
11.0798   0.0125083   2.35251   1.4096
17.6731   0.0233896   4.37469   0.345461
11.6924   0.0198676   1.44313   -3.65834
13.2035   0.00272916   3.51218   2.13917
10.6518   0.0511917   2.05985   -0.725067
15.502   0.00698038   3.49563   1.80886
12.0297   0.00264288   1.11792   2.73549
11.7141   0.217723   3.25963   -2.72113
10.4189   0.00397328   2.44531   1.85087
15.2245   0.117022   3.75668   -1.21194
17.591   0.00717423   5.70682   1.29283
10.0416   0.00359057   1.99724   1.95897
15.304   0.00635077   4.04924   1.70088
16.3983   0.0120248   3.5019   1.15868
12.2127   0.415557   3.08021   -3.08007
10.8193   0.00134657   2.42778   1.89102
16.7082   0.00279345   1.83483   3.27838
12.6317   0.00796849   4.21086   1.31124
12.3544   0.0308807   2.91723   0.284462
13.1667   0.349286   3.25199   -2.29343
16.4306   0.0109157   5.74268   0.82468
14.5538   0.0185851   3.61975   0.520008
12.2284   0.042625   2.84419   -0.252184
11.6938   0.0166345   3.09068   0.721029
10.9513   0.0156955   3.08221   0.494986
10.4109   0.00282773   5.1111   1.7194
17.7789   0.0524644   3.80966   -0.314176
16.9145   0.00607219   1.99257   2.18606
10.4247   0.00883806   4.21427   0.917667
15.6269   0.0994619   3.15223   -1.11994
17.4987   0.00461914   2.11012   2.83626
11.1328   0.0731573   2.51388   -0.916786
15.0861   0.030146   4.55617   -0.045285
15.78   0.0107155   2.92864   1.27735
16.2174   0.284846   4.25596   -2.04294
15.6837   0.0812971   2.04587   -0.776561
10.8073   0.00304925   3.42231   2.238
10.6469   0.121385   2.1083   -1.17463
10.5432   0.00207768   5.85795   0.00534484
18.6362   0.0293538   4.5336   0.290893
13.0257   0.0118842   2.32625   -0.231253
17.5015   0.0521453   4.2254   -1.31151
15.8949   0.359547   2.65025   -2.15299
12.8519   0.0164653   2.68779   0.755764
10.588   0.292925   3.53094   -2.49208
10.9815   0.055141   2.14747   -0.787474
15.0902   0.0859145   4.00381   -0.833084
18.5369   0.00232433   1.30892   2.95537
14.0806   0.494534   3.70268   -2.82421
12.9401   0.0110515   2.2451   1.47377
11.3441   0.248425   1.78525   -3.40166
11.7147   0.00803671   4.37105   1.20824
17.1163   0.0240081   4.73268   0.317341
11.8604   0.0163631   3.85055   0.391861
14.1734   0.0220962   4.11938   0.113092
11.9427   0.043857   4.79905   -0.62499
18.6147   0.0465576   3.61358   -0.148833
13.6875   0.0237103   2.77856   0.464
11.7127   0.00545579   7.28875   0.592411
12.1771   0.0171933   2.90739   0.295283
16.192   0.142375   2.45649   -1.28012
11.3069   0.264378   1.93353   -2.0167
10.1844   0.255173   3.32276   -2.32964
13.8675   0.285916   4.43826   -2.41676
11.0029   0.376415   2.42253   -2.47345
10.1625   0.0232824   2.55735   0.059124
14.9455   0.307696   3.22733   -2.35563
17.6624   0.00370317   4.17781   1.90071
13.3143   0.0191734   4.29533   0.3975
18.5463   0.121813   4.63227   -1.61986
14.4612   0.295434   2.9514   -1.91026
12.9988   0.55394   3.06052   -2.74244
13.6674   0.00213051   1.27511   3.90195
13.747   0.143865   2.32981   -1.56045
17.0139   0.211114   5.11926   -2.16394
10.6889   0.00286239   1.00774   3.39628
17.7678   0.0972461   3.39214   -1.22509
17.3572   0.0152028   5.47869   0.648225
13.5137   0.00960107   4.70091   1.08686
10.3248   0.00681386   1.45979   1.33731
13.3448   0.0254009   5.46072   -0.267954
15.0417   0.262456   3.20458   -1.82457
15.5306   0.0335945   1.59742   0.117498
11.2155   0.0227078   3.45331   -0.191906
10.5745   0.0021404   2.09638   2.65877
11.3674   0.00586969   2.1467   1.58937
17.3856   0.0223694   2.31725   0.590969
10.8832   0.0139126   3.5532   0.712504
15.7806   0.0209272   3.17494   -0.900298
13.7812   0.0108722   3.94775   1.21375
13.9986   0.0586509   4.29769   -0.846435
10.451   0.133272   1.57444   -1.7196
17.7099   0.0229618   2.74838   -0.143941
10.7949   0.00476369   2.71999   2.0403
14.6384   0.0114213   2.70971   1.25633
17.001   0.207689   3.85117   -1.75902
18.0563   0.0207229   4.5184   0.346323
10.9594   0.00757723   3.22551   1.19184
16.1385   0.0121686   3.58794   1.32578
11.1325   0.00461114   2.35616   0.666306
17.0138   0.118079   4.16024   -1.2178
12.5566   0.00746908   4.06701   1.3973
13.1718   0.0381856   2.91982   0.021407
14.6374   0.00318243   2.16748   2.82033
18.2261   0.0790502   4.56976   -0.827182
11.94   0.0220844   4.02877   -0.20421
19.1403   0.0101598   3.00676   1.66631
12.7379   0.0409064   3.76757   -0.582276
13.1616   0.00162519   9.41563   -0.578268
11.7596   0.749445   3.26812   -2.94449
12.2079   0.170068   3.60651   -1.78041
10.4394   0.00211589   3.47367   2.20988
11.9273   0.00230697   2.93939   2.90345
12.173   0.0198602   3.60157   0.349148
18.3219   0.010941   2.68204   -0.301112
10.93   0.065985   2.46852   -1.10695
13.0987   0.0303197   3.18062   -0.0238717
16.7795   0.0156974   3.90261   0.679933
13.4108   0.226772   3.19467   -2.12072
12.985   0.167445   2.91998   -2.13608
11.5239   0.00358861   1.3011   -3.71356
13.079   0.00831168   3.38999   1.44427
11.1921   0.190184   3.36791   -2.24795
12.2435   0.018195   3.53248   0.420017
14.3627   0.150934   3.81574   -1.95027
10.2413   0.17343   3.76715   -1.89223
13.6946   0.00430545   2.29509   1.90893
12.2013   0.0160136   2.85746   0.559366
12.1937   0.156979   3.10516   -1.72211
17.8754   0.142453   2.10795   -3.12607
11.4483   0.0204507   1.44575   0.343561
13.9844   0.0215609   5.79823   -0.433239
17.3102   0.0267353   3.64518   0.396721
13.0416   0.0863736   3.67681   -0.956212
13.2614   0.0253688   2.00743   0.452926
15.9871   0.0247992   4.09977   -0.600884
10.1599   0.00409665   1.09328   0.940627
18.7314   0.00277961   1.79245   3.21347
12.509   0.00489706   3.01772   2.16182
14.3524   0.00754545   2.91605   1.69882
17.5462   0.00459691   4.65308   1.90397
11.7151   0.175725   3.45147   -1.88508
11.0617   0.0147647   3.28762   0.785941
18.6136   0.0051735   4.75968   1.84526
10.9757   0.00678082   3.07259   1.76333
12.9477   0.0387779   2.52624   -0.115195
16.4142   0.0186967   2.01662   -0.230875
11.012   0.00826739   3.11571   1.40796
16.2349   0.0204382   4.52146   0.486737
15.4099   0.0383813   2.75908   0.0771627
12.4243   0.00412238   2.81991   2.13067
11.8152   0.0240149   1.51092   -3.91621
16.2611   0.021069   2.49905   -0.111882
12.4732   0.149823   3.56168   -1.67787
12.0099   0.0192078   2.01285   0.373915
12.0592   0.0188552   3.24799   0.460509
10.5182   0.0416218   2.97583   -0.394491
10.9478   0.0258005   3.88374   -0.479454
12.1616   0.0391316   3.42674   -0.469752
17.5944   0.0310642   3.25948   0.468264
17.9486   0.299255   3.79109   -1.96413
12.1052   0.38851   3.30691   -2.63553
18.2744   0.270498   3.50035   -2.14503
13.2439   0.0333985   2.4239   0.260004
16.4574   0.217608   3.47988   -1.82493
13.5718   0.0146518   4.57619   0.567894
15.2118   0.013543   4.73478   0.782356
16.5608   0.00248049   2.43766   2.94752
15.8359   0.0087857   4.11336   0.758218
11.177   0.0118831   2.49676   0.256596
14.2683   0.0297536   2.53586   -0.164627
10.4725   0.0940973   2.59657   -1.39334
14.9876   0.0146683   4.25066   0.555193
11.2231   0.00609772   2.3638   1.455
14.9094   0.00957535   2.00033   1.67078
12.4704   0.0128695   3.01798   1.0127
18.3418   0.0335615   3.39047   0.135697
16.3824   0.00932314   1.07067   -4.11843
13.6635   0.188045   2.78042   -1.7305
10.0609   0.128658   1.53625   -3.36938
16.3282   0.297829   3.05926   -1.97357
15.9765   0.360573   2.76731   -2.27535
14.3854   0.0164397   3.35324   0.750619
13.0034   0.229474   2.73786   -2.87615
10.0786   0.0131347   2.16706   0.816557
15.9089   0.011345   3.63611   1.2695
11.0121   0.0144756   1.8028   1.20123
10.8984   0.308714   2.46114   -3.21491
12.0343   0.00461426   1.72817   2.74192
13.379   0.0114758   2.54426   1.25347
13.2665   0.0231828   2.39406   0.626296
12.8543   0.0977213   3.61466   -1.44294
12.2833   0.00906243   3.91634   0.839152
17.3583   0.222448   3.83036   -1.85676
17.4268   0.00423398   6.41253   1.5905
18.3365   0.172488   4.73193   -1.70133
11.6032   0.107642   2.53172   -1.29476
13.0485   0.0964447   2.1349   -1.31468
11.4462   0.0563886   3.06554   -0.690844
11.0728   0.142903   3.83563   -1.73107
16.2038   0.133093   3.29766   -1.23802
10.1211   0.00454391   3.06561   1.8343
16.1759   0.00200107   3.14357   0.676632
11.2594   0.208828   3.19568   -1.96238
11.681   0.0239476   2.11941   0.671204
14.9708   0.00334114   5.6366   1.57594
10.6927   0.226548   1.73107   -1.66611
16.5203   0.180232   3.89504   -1.77983
11.7673   0.114033   3.14013   -1.2352
17.1588   0.0527644   5.06079   -0.552155
18.5287   0.265294   3.56742   -2.03059
14.7619   0.03192   4.21385   -0.664814
19.9262   0.0182959   3.56749   0.912301
10.2373   0.0135218   2.46486   0.756587
10.3371   0.00849343   3.3649   1.27583
10.6235   0.0178479   2.4851   0.716383
13.0386   0.00786181   2.80478   1.76636
10.6676   0.0468323   2.06089   -0.422547
16.0156   0.236246   3.57537   -1.97383
10.9212   0.041952   2.55299   -0.42544
10.9638   0.341008   3.16051   -3.21811
11.5702   0.0111769   2.78253   0.958785
10.8923   0.0328408   3.59242   -0.324262
17.8965   0.00545664   2.11457   2.22258
18.3157   0.0746402   3.41314   -1.16739
19.1933   0.0108778   2.71294   1.74327
10.683   0.00912162   2.7211   1.03951
17.6614   0.17115   2.86383   -1.26694
13.7278   0.0119919   3.42825   0.961609
17.4412   0.030379   3.23555   0.313612
10.3423   0.34027   3.50105   -2.84174
10.9825   0.148647   2.37441   -1.29206
11.6032   0.0203148   2.20444   0.321048
10.5747   0.00130608   7.16319   -1.18074
15.1478   0.00696997   3.02458   1.32193
14.4678   0.00735037   3.10286   1.53585
10.456   0.0037654   1.85828   2.07994
18.8798   0.100206   7.01426   -1.65891
10.5871   0.00543244   4.87457   0.74059
10.7859   0.00250291   2.30022   2.85411
10.1214   0.0402319   1.75478   -0.668014
18.7231   0.0123508   2.31552   1.87715
10.9238   0.0199729   1.19461   -3.21553
10.1771   0.0634619   2.60243   -1.18779
16.0547   0.00459812   5.03852   1.97833
12.7946   0.06061   3.79611   -1.04487
10.8128   0.0150939   3.51295   0.548283
14.9516   0.0254547   4.39157   0.0737427
15.7396   0.0337113   4.6812   -0.0833943
11.5874   0.342815   4.26477   -2.67911
15.5481   0.0347972   2.97008   -0.188274
17.7557   0.0264337   3.38474   0.643206
12.1946   0.0148546   2.70804   1.07039
17.6607   0.0258908   1.55251   -3.73014
12.7611   0.0433179   4.12202   -0.788743
18.3043   0.00361548   2.69558   2.90561
19.396   0.0214629   3.84538   0.828588
13.2351   0.0273369   4.42025   -0.491422
11.5406   0.0507765   2.39553   -0.351595
18.8013   0.15808   4.94579   -1.86226
16.2056   0.0335901   2.67515   0.313357
11.8033   0.00651219   3.18126   1.59844
15.0319   0.0089715   3.52733   1.44593
10.8985   0.144763   3.04999   -1.99481
13.6651   0.00637141   1.67153   2.20682
13.3791   0.0203667   1.90251   0.552539
12.7821   0.00584262   3.09619   1.08902
10.8102   0.0263956   3.94115   -0.0103932
11.6943   0.141348   3.40173   -1.74488
16.4134   0.0330404   4.33389   0.109936
13.3757   0.00514453   1.11884   2.23903
19.4842   0.197668   2.16858   -1.17624
15.7057   0.185115   4.22373   -1.67864
11.4156   0.039071   3.4536   -0.48106
10.063   0.00893437   3.44763   0.816314
13.25   0.0262985   3.44837   -0.610489
11.8628   0.161077   2.31284   -1.70959
11.4476   0.0626561   2.48131   -0.523956
11.4912   0.0882576   3.60683   -1.42132
11.0202   0.272044   3.71328   -2.20541
19.7274   0.0633371   4.17235   -0.418862
16.961   0.00840807   3.78946   1.62358
16.7483   0.0370445   3.26121   -0.0222366
12.83   0.104506   2.62211   -1.96053
12.6825   0.0305211   2.55861   0.394755
13.3895   0.0337987   4.73846   -0.325139
15.0142   0.0902776   3.81152   -0.836428
10.0198   0.00275667   1.75136   1.77574
11.0407   0.075849   1.66355   -1.43235
17.9175   0.0268965   3.89549   0.604922
10.0097   0.00252163   3.18731   2.20019
13.2366   0.0865634   2.21348   -0.802115
16.7125   0.0101549   6.93544   0.548215
13.24   0.080202   3.59199   -1.36731
11.6184   0.0135283   1.44273   -0.666327
18.6238   0.0209948   1.54148   1.19147
12.8124   0.062372   4.45794   -0.987853
10.3379   0.0421364   3.70143   -0.536939
10.6662   0.117447   3.71576   -1.783
13.1635   0.114167   2.93761   -1.15291
13.1909   0.00410682   1.74625   2.40648
12.9132   0.007681   4.0347   1.37322
11.0487   0.0587474   3.4103   -1.21615
10.0369   0.518768   2.78933   -3.2812
17.2715   0.0151219   3.02313   1.18648
13.4911   0.0510201   1.95521   -0.951321
13.1186   0.00721033   2.22353   1.44363
18.0419   0.510534   3.78095   -2.88649
10.3191   0.00224784   2.41498   2.66581
15.5956   0.0521412   3.08453   -0.516365
15.2262   0.00592296   4.65429   1.62121
10.9857   0.0623032   1.93102   -1.86147
13.2999   0.0524076   2.53966   -0.0889579
10.4403   0.147899   2.65741   -2.12422
11.119   0.00196913   1.6151   3.07764
18.2434   0.0247819   3.29009   0.649824
16.5606   0.443952   3.92595   -2.56673
12.3602   0.0176992   1.6088   -3.83757
15.5798   0.186891   3.92007   -1.61328
13.5032   0.0160677   3.70798   0.640549
11.9619   0.00549656   2.19599   2.10264
17.1467   0.0853132   3.34655   -0.832204
10.0037   0.0200785   3.45732   0.41679
11.4033   0.324011   3.64268   -2.66758
10.8792   0.259842   3.54053   -2.4301
17.3169   0.0367077   3.41108   -0.236446
15.2809   0.140863   5.0633   -1.77708
17.7773   0.00225534   1.37412   3.77496
10.6633   0.0220854   1.93153   0.660313
19.3137   0.0774468   3.86448   -0.445764
11.134   0.0651906   4.28119   -1.35092
13.3974   0.00376348   5.56997   1.45171
11.317   0.394578   1.96161   -2.10785
17.7655   0.018015   3.97771   0.467086
12.0533   0.130607   2.01486   -1.26055
12.8393   0.00572618   13.3258   0.303616
11.5304   0.00666625   5.24218   1.08502
17.2324   0.0152044   2.78609   1.20224
17.8636   0.010347   2.132   1.58956
10.4733   0.0396161   2.30937   -0.191571
18.3202   0.0302228   3.13879   0.402761
14.6886   0.275688   3.59627   -2.08812
15.9534   0.00486089   4.3202   2.043
14.88   0.0646689   4.3044   -0.956799
10.9917   0.140737   1.97003   -2.56211
14.3542   0.0618178   2.0855   -0.51333
12.3994   0.0540108   3.1565   -0.443444
